"","poll_id","question_id","race_id","year","race","location","type_simple","type_detail","pollster","pollster_rating_id","polldate","samplesize","cand1_name","cand1_party","cand1_pct","cand2_name","cand2_party","cand2_pct","cand3_pct","margin_poll","electiondate","cand1_actual","cand2_actual","margin_actual","error","bias","rightcall","comment","partisan","pollsterFull","daysuntil","demBias","repBias","transparency","delMode","LV","undecided"
"6677",30755,37094,686,"2012","2012_Pres-G_NV","NV","Pres-G","Pres-G","PblcPlP",263,2012-11-04,750,"Barack Obama","DEM",51,"Mitt Romney","REP",47,NA,4,2012-11-06,52.36,45.68,6.68,2.68,-2.68,1,"","","Public Policy Polling",2,-1.36,1.32,"no","IVR/Text",TRUE,2
"6680",30741,37047,688,"2012","2012_Pres-G_OH","OH","Pres-G","Pres-G","PblcPlP",263,2012-11-04,1000,"Barack Obama","DEM",52,"Mitt Romney","REP",47,NA,5,2012-11-06,50.58,47.6,2.97,2.03,2.03,1,"","","Public Policy Polling",2,1.42,-0.600000000000001,"no","IVR/Text",TRUE,1
"6686",30742,37049,698,"2012","2012_Pres-G_VA","VA","Pres-G","Pres-G","PblcPlP",263,2012-11-04,975,"Barack Obama","DEM",51,"Mitt Romney","REP",47,NA,4,2012-11-06,51.16,47.28,3.87,0.13,0.13,1,"","","Public Policy Polling",2,-0.159999999999997,-0.280000000000001,"no","IVR/Text",TRUE,2
"4710",16406,21303,713,"2008","2008_Pres-G_FL","FL","Pres-G","Pres-G","Datamar",75,2008-11-02,657,"Barack Obama","DEM",47,"John McCain","REP",48,NA,-1,2008-11-04,50.91,48.1,2.81,3.81,-3.81,0,"among registered voters","","Datamar",2,-3.91,-0.100000000000001,"no","IVR",FALSE,5
"4708",16413,21310,704,"2008","2008_Pres-G_AK","AK","Pres-G","Pres-G","HysRsrG",136,2008-11-02,400,"Barack Obama","DEM",43.9,"John McCain","REP",46.6,NA,-2.7,2008-11-04,37.89,59.42,-21.54,18.84,18.84,1,"among all adults","","Hays Research Group",2,6.01,-12.82,"no","Live",TRUE,9.5
"6654",30743,37085,37,"2012","2012_Pres-G_US","US","Pres-G","Pres-G","GglSrvy",122,2012-11-04,2530,"Barack Obama","DEM",44.8,"Mitt Romney","REP",44.5,NA,0.30000001,2012-11-06,51.01,47.15,3.86,3.56,-3.56,1,"","","Google Surveys",2,-6.21,-2.65,"yes","Online",TRUE,10.7
"6655",30737,37042,37,"2012","2012_Pres-G_US","US","Pres-G","Pres-G","GrvsMrk",124,2012-11-04,872,"Barack Obama","DEM",48,"Mitt Romney","REP",48,NA,0,2012-11-06,51.01,47.15,3.86,3.86,-3.86,0.5,"","","Gravis Marketing",2,-3.01,0.850000000000001,"no","IVR/Online/Live",TRUE,4
"6671",30738,37043,680,"2012","2012_Pres-G_NC","NC","Pres-G","Pres-G","GrvsMrk",124,2012-11-04,1130,"Barack Obama","DEM",46,"Mitt Romney","REP",50,NA,-4,2012-11-06,48.35,50.39,-2.04,1.96,-1.96,1,"","","Gravis Marketing",2,-2.35,-0.390000000000001,"no","IVR/Online/Live",TRUE,4
"6661",63661,117167,658,"2012","2012_Pres-G_CO","CO","Pres-G","Pres-G","TCJRsrc",327,2012-11-04,1000,"Barack Obama","DEM",48,"Mitt Romney","REP",50.6,NA,-2.5999999,2012-11-06,51.45,46.09,5.36,7.96,-7.96,0,"","","TCJ Research",2,-3.45,4.51,"no","IVR",TRUE,1.4
"6665",63664,117171,662,"2012","2012_Pres-G_FL","FL","Pres-G","Pres-G","TCJRsrc",327,2012-11-04,1000,"Barack Obama","DEM",46.8,"Mitt Romney","REP",51.4,NA,-4.5999999,2012-11-06,49.9,49.03,0.88,5.48,-5.48,0,"","","TCJ Research",2,-3.1,2.37,"no","IVR",TRUE,1.8
"6668",63666,117181,665,"2012","2012_Pres-G_IA","IA","Pres-G","Pres-G","TCJRsrc",327,2012-11-04,1000,"Barack Obama","DEM",48.4,"Mitt Romney","REP",50.4,NA,-2,2012-11-06,51.99,46.18,5.81,7.81,-7.81,0,"","","TCJ Research",2,-3.59,4.22,"no","IVR",TRUE,1.2
"6670",63670,117186,676,"2012","2012_Pres-G_MN","MN","Pres-G","Pres-G","TCJRsrc",327,2012-11-04,1000,"Barack Obama","DEM",50.3,"Mitt Romney","REP",48.1,NA,2.2,2012-11-06,52.65,44.96,7.69,5.49,-5.49,1,"","","TCJ Research",2,-2.35,3.14,"no","IVR",TRUE,1.6
"6676",63674,117190,683,"2012","2012_Pres-G_NH","NH","Pres-G","Pres-G","TCJRsrc",327,2012-11-04,1000,"Barack Obama","DEM",49,"Mitt Romney","REP",49.3,NA,-0.30000001,2012-11-06,51.98,46.4,5.58,5.88,-5.88,0,"","","TCJ Research",2,-2.98,2.9,"no","IVR",TRUE,1.7
"6678",63681,117206,686,"2012","2012_Pres-G_NV","NV","Pres-G","Pres-G","TCJRsrc",327,2012-11-04,1000,"Barack Obama","DEM",51.2,"Mitt Romney","REP",47.1,NA,4.0999999,2012-11-06,52.36,45.68,6.68,2.58,-2.58,1,"","","TCJ Research",2,-1.16,1.42,"no","IVR",TRUE,1.7
"6682",63688,117214,688,"2012","2012_Pres-G_OH","OH","Pres-G","Pres-G","TCJRsrc",327,2012-11-04,1000,"Barack Obama","DEM",47.6,"Mitt Romney","REP",51,NA,-3.4000001,2012-11-06,50.58,47.6,2.97,6.37,-6.37,0,"","","TCJ Research",2,-2.98,3.4,"no","IVR",TRUE,1.4
"6684",63691,117217,691,"2012","2012_Pres-G_PA","PA","Pres-G","Pres-G","TCJRsrc",327,2012-11-04,1000,"Barack Obama","DEM",50,"Mitt Romney","REP",48.3,NA,1.7,2012-11-06,51.95,46.57,5.38,3.68,-3.68,1,"","","TCJ Research",2,-1.95,1.73,"no","IVR",TRUE,1.7
"6653",30792,37146,37,"2012","2012_Pres-G_US","US","Pres-G","Pres-G","CVOTER",40,2012-11-04,3000,"Barack Obama","DEM",49,"Mitt Romney","REP",48,NA,1,2012-11-06,51.01,47.15,3.86,2.86,-2.86,1,"","","CVOTER",2,-2.01,0.850000000000001,"no","Online",TRUE,3
"6673",30754,37093,683,"2012","2012_Pres-G_NH","NH","Pres-G","Pres-G","NwEnglC",228,2012-11-04,687,"Barack Obama","DEM",50,"Mitt Romney","REP",46,NA,4,2012-11-06,51.98,46.4,5.58,1.58,-1.58,1,"","","New England College",2,-1.98,-0.399999999999999,"no","IVR",TRUE,4
"8695",48771,76354,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","Lucid",175,2016-11-06,2521,"Hillary Rodham Clinton","DEM",45,"Donald Trump","REP",40,NA,5,2016-11-08,48.02,45.93,2.09,2.91,2.91,1,"","","Lucid",2,-3.02,-5.93,"no","Online",TRUE,15
"8699",48525,76068,612,"2016","2016_Pres-G_GA","GA","Pres-G","Pres-G","LndmrkC",166,2016-11-06,1200,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",49,NA,-3,2016-11-08,45.35,50.44,-5.1,2.1,2.1,1,"","","Landmark Communications",2,0.649999999999999,-1.44,"no","IVR/Live",TRUE,5
"8703",48614,76158,634,"2016","2016_Pres-G_NM","NM","Pres-G","Pres-G","ZiaPoll",393,2016-11-06,8439,"Hillary Rodham Clinton","DEM",46,"Donald Trump","REP",44,NA,2,2016-11-08,48.26,40.04,8.21,6.21,-6.21,1,"","","Zia Poll",2,-2.26,3.96,"no","IVR",TRUE,10
"8698",48624,76179,611,"2016","2016_Pres-G_FL","FL","Pres-G","Pres-G","TrflgrG",338,2016-11-06,1100,"Hillary Rodham Clinton","DEM",46.13,"Donald Trump","REP",49.72,NA,-3.5899999,2016-11-08,47.41,48.6,-1.19,2.4,-2.4,1,"","","Trafalgar Group",2,-1.27999999999999,1.12,"no","IVR",TRUE,4.15
"8700",48770,76353,612,"2016","2016_Pres-G_GA","GA","Pres-G","Pres-G","TrflgrG",338,2016-11-06,1250,"Hillary Rodham Clinton","DEM",45.11,"Donald Trump","REP",51.58,NA,-6.4699998,2016-11-08,45.35,50.44,-5.1,1.37,-1.37,1,"","","Trafalgar Group",2,-0.240000000000002,1.14,"no","IVR",TRUE,3.31
"8702",48686,76258,624,"2016","2016_Pres-G_MI","MI","Pres-G","Pres-G","TrflgrG",338,2016-11-06,1200,"Hillary Rodham Clinton","DEM",46.82,"Donald Trump","REP",48.52,NA,-1.7,2016-11-08,47.03,47.25,-0.22,1.48,-1.48,1,"","","Trafalgar Group",2,-0.210000000000001,1.27,"no","IVR",TRUE,4.66
"8694",48911,76601,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","InsghtW",151,2016-11-06,940,"Hillary Rodham Clinton","DEM",49,"Donald Trump","REP",45,NA,4,2016-11-08,48.02,45.93,2.09,1.91,1.91,1,"","","Insights West",2,0.979999999999997,-0.93,"no","Online",TRUE,6
"2170",4481,5812,764,"2004","2004_Pres-G_FL","FL","Pres-G","Pres-G","ZIn-JZA",395,2004-10-26,600,"John Kerry","DEM",46,"George W. Bush","REP",48,NA,-2,2004-11-02,47.09,52.1,-5.01,3.01,3.01,1,"","","Zogby Interactive-JZ Analytics",7,-1.09,-4.1,"no","Online",TRUE,6
"2181",4475,5806,787,"2004","2004_Pres-G_NM","NM","Pres-G","Pres-G","ZIn-JZA",395,2004-10-26,600,"John Kerry","DEM",44,"George W. Bush","REP",47,NA,-3,2004-11-02,49.05,49.84,-0.79,2.21,-2.21,1,"","","Zogby Interactive-JZ Analytics",7,-5.05,-2.84,"no","Online",TRUE,9
"6376",30575,36755,37,"2012","2012_Pres-G_US","US","Pres-G","Pres-G","ZIn-JZA",395,2012-10-30,800,"Barack Obama","DEM",48.7,"Mitt Romney","REP",48.5,NA,0.2,2012-11-06,51.01,47.15,3.86,3.66,-3.66,1,"","","Zogby Interactive-JZ Analytics",7,-2.31,1.35,"no","Online",TRUE,2.8
"6389",30519,37191,668,"2012","2012_Pres-G_IN","IN","Pres-G","Pres-G","McLgh&A",203,2012-10-30,600,"Barack Obama","DEM",39,"Mitt Romney","REP",57,NA,-18,2012-11-06,43.84,54.04,-10.2,7.8,-7.8,1,"for Richard Mourdock","R","McLaughlin & Associates",7,-4.84,2.96,"no","Online/Live",TRUE,4
"852",6233,7688,810,"2000","2000_Pres-G_CA","CA","Pres-G","Pres-G","Rsr2000",281,2000-10-31,820,"Al Gore","DEM",47,"George W. Bush","REP",40,NA,7,2000-11-07,53.45,41.65,11.8,4.8,-4.8,1,"","","Research 2000",7,-6.45,-1.65,"no","Live*",TRUE,13
"859",6247,7703,833,"2000","2000_Pres-G_NC","NC","Pres-G","Pres-G","Rsr2000",281,2000-10-31,405,"Al Gore","DEM",42,"George W. Bush","REP",52,NA,-10,2000-11-07,43.2,56.03,-12.83,2.83,2.83,1,"","","Research 2000",7,-1.2,-4.03,"no","Live*",TRUE,6
"861",6234,7689,836,"2000","2000_Pres-G_NH","NH","Pres-G","Pres-G","Rsr2000",281,2000-10-31,600,"Al Gore","DEM",46,"George W. Bush","REP",42,NA,4,2000-11-07,46.8,48.07,-1.27,5.27,5.27,0,"","","Research 2000",7,-0.799999999999997,-6.07,"no","Live*",TRUE,12
"2172",4471,5801,767,"2004","2004_Pres-G_IA","IA","Pres-G","Pres-G","Rsr2000",281,2004-10-26,600,"John Kerry","DEM",48,"George W. Bush","REP",49,NA,-1,2004-11-02,49.23,49.9,-0.67,0.33,-0.33,1,"","","Research 2000",7,-1.23,-0.899999999999999,"no","Live*",TRUE,3
"2176",4467,5796,777,"2004","2004_Pres-G_MI","MI","Pres-G","Pres-G","Rsr2000",281,2004-10-26,600,"John Kerry","DEM",50,"George W. Bush","REP",46,NA,4,2004-11-02,51.23,47.81,3.42,0.58,0.58,1,"","","Research 2000",7,-1.23,-1.81,"no","Live*",TRUE,4
"4430",16565,21462,716,"2008","2008_Pres-G_IA","IA","Pres-G","Pres-G","Rsr2000",281,2008-10-28,600,"Barack Obama","DEM",53,"John McCain","REP",39,NA,14,2008-11-04,53.93,44.39,9.53,4.47,4.47,1,"","","Research 2000",7,-0.93,-5.39,"no","Live*",TRUE,8
"4433",16547,21444,721,"2008","2008_Pres-G_KY","KY","Pres-G","Pres-G","Rsr2000",281,2008-10-28,600,"Barack Obama","DEM",39,"John McCain","REP",56,NA,-17,2008-11-04,41.15,57.37,-16.22,0.78,-0.78,1,"","","Research 2000",7,-2.15,-1.37,"no","Live*",TRUE,5
"4440",16545,21442,727,"2008","2008_Pres-G_MN","MN","Pres-G","Pres-G","Rsr2000",281,2008-10-28,600,"Barack Obama","DEM",53,"John McCain","REP",38,NA,15,2008-11-04,54.06,43.82,10.24,4.76,4.76,1,"","","Research 2000",7,-1.06,-5.82,"no","Live*",TRUE,9
"4447",16546,21443,741,"2008","2008_Pres-G_OR","OR","Pres-G","Pres-G","Rsr2000",281,2008-10-28,600,"Barack Obama","DEM",55,"John McCain","REP",39,NA,16,2008-11-04,56.75,40.4,16.35,0.35,-0.35,1,"","","Research 2000",7,-1.75,-1.4,"no","Live*",TRUE,6
"4450",16601,21498,752,"2008","2008_Pres-G_WI","WI","Pres-G","Pres-G","Rsr2000",281,2008-10-28,600,"Barack Obama","DEM",53,"John McCain","REP",42,NA,11,2008-11-04,56.22,42.31,13.9,2.9,-2.9,1,"","","Research 2000",7,-3.22,-0.310000000000002,"no","Live*",TRUE,5
"4451",16548,21445,754,"2008","2008_Pres-G_WY","WY","Pres-G","Pres-G","Rsr2000",281,2008-10-28,600,"Barack Obama","DEM",36,"John McCain","REP",61,NA,-25,2008-11-04,32.54,64.78,-32.24,7.24,7.24,1,"","","Research 2000",7,3.46,-3.78,"no","Live*",TRUE,3
"2166",4421,5745,758,"2004","2004_Pres-G_AZ","AZ","Pres-G","Pres-G","RRp-POR",277,2004-10-26,500,"John Kerry","DEM",45,"George W. Bush","REP",50,NA,-5,2004-11-02,44.32,54.77,-10.45,5.45,5.45,1,"","","Rasmussen Reports-Pulse Opinion Research",7,0.68,-4.77,"no","IVR/Online",TRUE,5
"2180",4416,5740,787,"2004","2004_Pres-G_NM","NM","Pres-G","Pres-G","RRp-POR",277,2004-10-26,500,"John Kerry","DEM",44,"George W. Bush","REP",48,NA,-4,2004-11-02,49.05,49.84,-0.79,3.21,-3.21,1,"","","Rasmussen Reports-Pulse Opinion Research",7,-5.05,-1.84,"no","IVR/Online",TRUE,8
"4425",16598,21495,704,"2008","2008_Pres-G_AK","AK","Pres-G","Pres-G","RRp-POR",277,2008-10-28,500,"Barack Obama","DEM",41,"John McCain","REP",57,NA,-16,2008-11-04,37.89,59.42,-21.54,5.54,5.54,1,"","","Rasmussen Reports-Pulse Opinion Research",7,3.11,-2.42,"no","IVR/Online",TRUE,2
"4436",16599,21496,726,"2008","2008_Pres-G_MI","MI","Pres-G","Pres-G","RRp-POR",277,2008-10-28,500,"Barack Obama","DEM",53,"John McCain","REP",43,NA,10,2008-11-04,57.33,40.89,16.44,6.44,-6.44,1,"","","Rasmussen Reports-Pulse Opinion Research",7,-4.33,2.11,"no","IVR/Online",TRUE,4
"4439",16600,21497,727,"2008","2008_Pres-G_MN","MN","Pres-G","Pres-G","RRp-POR",277,2008-10-28,500,"Barack Obama","DEM",55,"John McCain","REP",43,NA,12,2008-11-04,54.06,43.82,10.24,1.76,1.76,1,"","","Rasmussen Reports-Pulse Opinion Research",7,0.939999999999998,-0.82,"no","IVR/Online",TRUE,2
"4444",16597,21494,736,"2008","2008_Pres-G_NM","NM","Pres-G","Pres-G","RRp-POR",277,2008-10-28,500,"Barack Obama","DEM",54,"John McCain","REP",44,NA,10,2008-11-04,56.91,41.78,15.13,5.13,-5.13,1,"","","Rasmussen Reports-Pulse Opinion Research",7,-2.91,2.22,"no","IVR/Online",TRUE,2
"6386",30548,36714,665,"2012","2012_Pres-G_IA","IA","Pres-G","Pres-G","RRp-POR",277,2012-10-30,750,"Barack Obama","DEM",48,"Mitt Romney","REP",49,NA,-1,2012-11-06,51.99,46.18,5.81,6.81,-6.81,0,"","","Rasmussen Reports-Pulse Opinion Research",7,-3.99,2.82,"no","IVR/Online",TRUE,3
"6399",30648,36871,691,"2012","2012_Pres-G_PA","PA","Pres-G","Pres-G","RRp-POR",277,2012-10-30,1000,"Barack Obama","DEM",49,"Mitt Romney","REP",46,NA,3,2012-11-06,51.95,46.57,5.38,2.38,-2.38,1,"","","Rasmussen Reports-Pulse Opinion Research",7,-2.95,-0.57,"no","IVR/Online",TRUE,5
"6402",30646,36875,698,"2012","2012_Pres-G_VA","VA","Pres-G","Pres-G","RRp-POR",277,2012-10-30,1000,"Barack Obama","DEM",49,"Mitt Romney","REP",48,NA,1,2012-11-06,51.16,47.28,3.87,2.87,-2.87,1,"","","Rasmussen Reports-Pulse Opinion Research",7,-2.16,0.719999999999999,"no","IVR/Online",TRUE,3
"2163",14791,20482,39,"2004","2004_Pres-G_US","US","Pres-G","Pres-G","ABCN-WP",3,2004-10-26,600,"John Kerry","DEM",48,"George W. Bush","REP",49,NA,-1,2004-11-02,48.26,50.73,-2.46,1.46,1.46,1,"sample size unavailable; estimated at 600 as a default; average of multiple versions or turnout models listed in poll","","ABC News-The Washington Post",7,-0.259999999999998,-1.73,"yes","Live",TRUE,3
"4423",14861,19701,38,"2008","2008_Pres-G_US","US","Pres-G","Pres-G","ABCN-WP",3,2008-10-28,1327,"Barack Obama","DEM",52,"John McCain","REP",44,NA,8,2008-11-04,52.86,45.6,7.26,0.74,0.74,1,"","","ABC News-The Washington Post",7,-0.859999999999999,-1.6,"yes","Live",TRUE,4
"6372",30563,36735,37,"2012","2012_Pres-G_US","US","Pres-G","Pres-G","ABCN-WP",3,2012-10-30,1293,"Barack Obama","DEM",49,"Mitt Romney","REP",48,NA,1,2012-11-06,51.01,47.15,3.86,2.86,-2.86,1,"","","ABC News-The Washington Post",7,-2.01,0.850000000000001,"yes","Live",TRUE,3
"8393",48268,75635,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","ABCN-WP",3,2016-11-01,1151,"Hillary Rodham Clinton","DEM",48,"Donald Trump","REP",45,NA,3,2016-11-08,48.02,45.93,2.09,0.91,0.91,1,"average of multiple versions or turnout models listed in poll","","ABC News-The Washington Post",7,-0.0200000000000031,-0.93,"yes","Live",TRUE,7
"849",6246,121931,40,"2000","2000_Pres-G_US","US","Pres-G","Pres-G","GQRR(GQ",126,2000-10-31,1016,"Al Gore","DEM",46.5,"George W. Bush","REP",46.5,NA,0,2000-11-07,48.38,47.87,0.52,0.52,-0.52,0.5,"average of multiple versions or turnout models listed in poll","","GQR Research (GQRR)",7,-1.88,-1.37,"yes","Online/Live",TRUE,7
"850",6238,7693,40,"2000","2000_Pres-G_US","US","Pres-G","Pres-G","Gallup",112,2000-10-31,2123,"Al Gore","DEM",43,"George W. Bush","REP",47,NA,-4,2000-11-07,48.38,47.87,0.52,4.52,-4.52,0,"","","Gallup",7,-5.38,-0.869999999999997,"yes","Live",TRUE,10
"855",6220,7675,815,"2000","2000_Pres-G_FL","FL","Pres-G","Pres-G","Ms-DP&S",197,2000-10-31,812,"Al Gore","DEM",44,"George W. Bush","REP",46,NA,-2,2000-11-07,48.84,48.85,-0.01,1.99,-1.99,1,"","","Mason-Dixon Polling & Strategy",7,-4.84,-2.85,"no","Live",TRUE,10
"868",6231,7686,851,"2000","2000_Pres-G_VA","VA","Pres-G","Pres-G","Ms-DP&S",197,2000-10-31,625,"Al Gore","DEM",41,"George W. Bush","REP",49,NA,-8,2000-11-07,44.44,52.47,-8.04,0.04,0.04,1,"","","Mason-Dixon Polling & Strategy",7,-3.44,-3.47,"no","Live",TRUE,10
"2178",4456,5783,782,"2004","2004_Pres-G_NC","NC","Pres-G","Pres-G","Ms-DP&S",197,2004-10-26,625,"John Kerry","DEM",43,"George W. Bush","REP",52,NA,-9,2004-11-02,43.58,56.02,-12.43,3.43,3.43,1,"","","Mason-Dixon Polling & Strategy",7,-0.579999999999998,-4.02,"no","Live",TRUE,5
"2183",4404,5728,790,"2004","2004_Pres-G_OH","OH","Pres-G","Pres-G","Ms-DP&S",197,2004-10-26,1500,"John Kerry","DEM",45,"George W. Bush","REP",48,NA,-3,2004-11-02,48.71,50.81,-2.11,0.89,-0.89,1,"","","Mason-Dixon Polling & Strategy",7,-3.71,-2.81,"no","Live",TRUE,7
"2192",4447,5771,802,"2004","2004_Pres-G_WA","WA","Pres-G","Pres-G","Ms-DP&S",197,2004-10-26,800,"John Kerry","DEM",50,"George W. Bush","REP",45,NA,5,2004-11-02,52.77,45.6,7.17,2.17,-2.17,1,"","","Mason-Dixon Polling & Strategy",7,-2.77,-0.600000000000001,"no","Live",TRUE,5
"4427",16594,21491,707,"2008","2008_Pres-G_AZ","AZ","Pres-G","Pres-G","Ms-DP&S",197,2008-10-28,625,"Barack Obama","DEM",44,"John McCain","REP",48,NA,-4,2008-11-04,44.91,53.39,-8.48,4.48,4.48,1,"","","Mason-Dixon Polling & Strategy",7,-0.909999999999997,-5.39,"no","Live",TRUE,8
"4432",16558,21455,721,"2008","2008_Pres-G_KY","KY","Pres-G","Pres-G","Ms-DP&S",197,2008-10-28,817,"Barack Obama","DEM",42,"John McCain","REP",51,NA,-9,2008-11-04,41.15,57.37,-16.22,7.22,7.22,1,"","","Mason-Dixon Polling & Strategy",7,0.850000000000001,-6.37,"no","Live",TRUE,7
"4438",16595,21492,727,"2008","2008_Pres-G_MN","MN","Pres-G","Pres-G","Ms-DP&S",197,2008-10-28,625,"Barack Obama","DEM",48,"John McCain","REP",40,NA,8,2008-11-04,54.06,43.82,10.24,2.24,-2.24,1,"","","Mason-Dixon Polling & Strategy",7,-6.06,-3.82,"no","Live",TRUE,12
"4448",16593,21490,742,"2008","2008_Pres-G_PA","PA","Pres-G","Pres-G","Ms-DP&S",197,2008-10-28,625,"Barack Obama","DEM",47,"John McCain","REP",43,NA,4,2008-11-04,54.47,44.15,10.31,6.31,-6.31,1,"","","Mason-Dixon Polling & Strategy",7,-7.47,-1.15,"no","Live",TRUE,10
"6392",51340,36946,679,"2012","2012_Pres-G_MT","MT","Pres-G","Pres-G","Ms-DP&S",197,2012-10-30,625,"Barack Obama","DEM",43,"Mitt Romney","REP",53,NA,-10,2012-11-06,41.66,55.3,-13.64,3.64,3.64,1,"average of multiple versions or turnout models listed in poll","","Mason-Dixon Polling & Strategy",7,1.34,-2.3,"no","Live",TRUE,4
"2164",63583,117024,39,"2004","2004_Pres-G_US","US","Pres-G","Pres-G","HrrsI&A",133,2004-10-26,1092,"John Kerry","DEM",46,"George W. Bush","REP",48,NA,-2,2004-11-02,48.26,50.73,-2.46,0.46,0.46,1,"","","Harris Insights & Analytics",7,-2.26,-2.73,"yes","Online",TRUE,6
"4424",63591,117033,38,"2008","2008_Pres-G_US","US","Pres-G","Pres-G","IBD-TIP",144,2008-10-28,894,"Barack Obama","DEM",48.2,"John McCain","REP",43.8,NA,4.4000001,2008-11-04,52.86,45.6,7.26,2.86,-2.86,1,"","","IBD-TIPP",7,-4.66,-1.8,"yes","Online/Live",TRUE,8
"8394",48266,75631,94,"2016","2016_Pres-G_US","US","Pres-G","Pres-G","IBD-TIP",144,2016-11-01,898,"Hillary Rodham Clinton","DEM",44.7,"Donald Trump","REP",43.85,NA,0.85000002,2016-11-08,48.02,45.93,2.09,1.24,-1.24,1,"average of multiple versions or turnout models listed in poll","","IBD-TIPP",7,-3.32,-2.08,"yes","Online/Live",TRUE,11.45
"853",63744,117361,810,"2000","2000_Pres-G_CA","CA","Pres-G","Pres-G","SrvyUSA",325,2000-10-31,530,"Al Gore","DEM",49,"George W. Bush","REP",43,NA,6,2000-11-07,53.45,41.65,11.8,5.8,-5.8,1,"","","SurveyUSA",7,-4.45,1.35,"yes","IVR/Online/Live",TRUE,8
"862",63745,117362,839,"2000","2000_Pres-G_NV","NV","Pres-G","Pres-G","SrvyUSA",325,2000-10-31,500,"Al Gore","DEM",44,"George W. Bush","REP",49,NA,-5,2000-11-07,45.98,49.52,-3.55,1.45,-1.45,1,"","","SurveyUSA",7,-1.98,-0.520000000000003,"yes","IVR/Online/Live",TRUE,7
"863",63746,117363,840,"2000","2000_Pres-G_NY","NY","Pres-G","Pres-G","SrvyUSA",325,2000-10-31,500,"Al Gore","DEM",55,"George W. Bush","REP",36,NA,19,2000-11-07,60.22,35.22,25,6,-6,1,"","","SurveyUSA",7,-5.22,0.780000000000001,"yes","IVR/Online/Live",TRUE,9
"869",54524,117321,853,"2000","2000_Pres-G_WA","WA","Pres-G","Pres-G","SrvyUSA",325,2000-10-31,500,"Al Gore","DEM",46,"George W. Bush","REP",44,NA,2,2000-11-07,50.13,44.56,5.58,3.58,-3.58,1,"","","SurveyUSA",7,-4.13,-0.560000000000002,"yes","IVR/Online/Live",TRUE,10
"2165",4461,5790,756,"2004","2004_Pres-G_AL","AL","Pres-G","Pres-G","SrvyUSA",325,2004-10-26,636,"John Kerry","DEM",39,"George W. Bush","REP",57,NA,-18,2004-11-02,36.84,62.46,-25.62,7.62,7.62,1,"","","SurveyUSA",7,2.16,-5.46,"yes","IVR/Online/Live",TRUE,4
"2174",4469,5799,771,"2004","2004_Pres-G_KS","KS","Pres-G","Pres-G","SrvyUSA",325,2004-10-26,651,"John Kerry","DEM",37,"George W. Bush","REP",60,NA,-23,2004-11-02,36.62,62,-25.38,2.38,2.38,1,"","","SurveyUSA",7,0.380000000000003,-2,"yes","IVR/Online/Live",TRUE,3
"2188",4470,5800,792,"2004","2004_Pres-G_OR","OR","Pres-G","Pres-G","SrvyUSA",325,2004-10-26,687,"John Kerry","DEM",50,"George W. Bush","REP",47,NA,3,2004-11-02,51.35,47.19,4.16,1.16,-1.16,1,"","","SurveyUSA",7,-1.35,-0.189999999999998,"yes","IVR/Online/Live",TRUE,3
"2191",4450,5775,794,"2004","2004_Pres-G_RI","RI","Pres-G","Pres-G","SrvyUSA",325,2004-10-26,594,"John Kerry","DEM",54,"George W. Bush","REP",41,NA,13,2004-11-02,59.42,38.67,20.75,7.75,-7.75,1,"","","SurveyUSA",7,-5.42,2.33,"yes","IVR/Online/Live",TRUE,5
"4426",16607,21504,705,"2008","2008_Pres-G_AL","AL","Pres-G","Pres-G","SrvyUSA",325,2008-10-28,650,"Barack Obama","DEM",36,"John McCain","REP",61,NA,-25,2008-11-04,38.74,60.32,-21.58,3.42,-3.42,1,"","","SurveyUSA",7,-2.74,0.68,"yes","IVR/Online/Live",TRUE,3
"4429",16608,21505,712,"2008","2008_Pres-G_DE","DE","Pres-G","Pres-G","SrvyUSA",325,2008-10-28,657,"Barack Obama","DEM",63,"John McCain","REP",33,NA,30,2008-11-04,61.91,36.93,24.98,5.02,5.02,1,"","","SurveyUSA",7,1.09,-3.93,"yes","IVR/Online/Live",TRUE,4
"4431",16605,21502,720,"2008","2008_Pres-G_KS","KS","Pres-G","Pres-G","SrvyUSA",325,2008-10-28,626,"Barack Obama","DEM",37,"John McCain","REP",58,NA,-21,2008-11-04,41.55,56.48,-14.92,6.08,-6.08,1,"","","SurveyUSA",7,-4.55,1.52,"yes","IVR/Online/Live",TRUE,5
"4434",16606,21503,723,"2008","2008_Pres-G_MA","MA","Pres-G","Pres-G","SrvyUSA",325,2008-10-28,658,"Barack Obama","DEM",56,"John McCain","REP",39,NA,17,2008-11-04,61.8,35.99,25.81,8.81,-8.81,1,"","","SurveyUSA",7,-5.8,3.01,"yes","IVR/Online/Live",TRUE,5
"4445",16609,21506,738,"2008","2008_Pres-G_NY","NY","Pres-G","Pres-G","SrvyUSA",325,2008-10-28,633,"Barack Obama","DEM",62,"John McCain","REP",33,NA,29,2008-11-04,62.88,36.03,26.86,2.14,2.14,1,"","","SurveyUSA",7,-0.880000000000003,-3.03,"yes","IVR/Online/Live",TRUE,5
