"","poll_id","question_id","race_id","year","race","location","type_simple","type_detail","pollster","pollster_rating_id","polldate","samplesize","cand1_name","cand1_party","cand1_pct","cand2_name","cand2_party","cand2_pct","cand3_pct","margin_poll","electiondate","cand1_actual","cand2_actual","margin_actual","error","bias","rightcall","comment","partisan","pollsterFull","daysuntil","demBias","repBias"
"4167",16633,21543,713,"2008","2008_Pres-G_FL","FL","Pres-G","Pres-G","GfKGrop",115,2008-10-24,600,"Barack Obama","DEM",45,"John McCain","REP",43,NA,2,2008-11-04,50.91,48.1,2.81,0.81,-0.81,1,"","","GfK Group",11,-5.91,-5.1
"4168",16654,21564,713,"2008","2008_Pres-G_FL","FL","Pres-G","Pres-G","QnnpcUn",267,2008-10-24,1435,"Barack Obama","DEM",47,"John McCain","REP",45,NA,2,2008-11-04,50.91,48.1,2.81,0.81,-0.81,1,"","","Quinnipiac University",11,-3.91,-3.1
"4169",16689,21599,719,"2008","2008_Pres-G_IN","IN","Pres-G","Pres-G","HPl-DPU",142,2008-10-24,600,"Barack Obama","DEM",45,"John McCain","REP",47,NA,-2,2008-11-04,49.84,48.81,1.03,3.03,-3.03,0,"","","Howey Politics-DePauw University",11,-4.84,-1.81
"4170",16658,21568,719,"2008","2008_Pres-G_IN","IN","Pres-G","Pres-G","Rsr2000",281,2008-10-24,600,"Barack Obama","DEM",48,"John McCain","REP",47,NA,1,2008-11-04,49.84,48.81,1.03,0.03,-0.03,1,"","","Research 2000",11,-1.84,-1.81
"4171",16681,21591,730,"2008","2008_Pres-G_MT","MT","Pres-G","Pres-G","Ms-DP&S",197,2008-10-24,625,"Barack Obama","DEM",44,"John McCain","REP",48,NA,-4,2008-11-04,47.11,49.49,-2.38,1.62,-1.62,1,"","","Mason-Dixon Polling & Strategy",11,-3.11,-1.49
"4172",16637,21547,731,"2008","2008_Pres-G_NC","NC","Pres-G","Pres-G","GfKGrop",115,2008-10-24,601,"Barack Obama","DEM",48,"John McCain","REP",46,NA,2,2008-11-04,49.7,49.38,0.33,1.67,1.67,1,"","","GfK Group",11,-1.7,-3.38
"4173",16683,21593,731,"2008","2008_Pres-G_NC","NC","Pres-G","Pres-G","Ms-DP&S",197,2008-10-24,625,"Barack Obama","DEM",47,"John McCain","REP",47,NA,0,2008-11-04,49.7,49.38,0.33,0.33,-0.33,0.5,"","","Mason-Dixon Polling & Strategy",11,-2.7,-2.38
"4174",16634,21544,734,"2008","2008_Pres-G_NH","NH","Pres-G","Pres-G","GfKGrop",115,2008-10-24,600,"Barack Obama","DEM",55,"John McCain","REP",37,NA,18,2008-11-04,54.13,44.52,9.61,8.39,8.39,1,"","","GfK Group",11,0.869999999999997,-7.52
"4175",16682,21592,734,"2008","2008_Pres-G_NH","NH","Pres-G","Pres-G","Ms-DP&S",197,2008-10-24,625,"Barack Obama","DEM",50,"John McCain","REP",39,NA,11,2008-11-04,54.13,44.52,9.61,1.39,1.39,1,"","","Mason-Dixon Polling & Strategy",11,-4.13,-5.52
"4176",16635,21545,737,"2008","2008_Pres-G_NV","NV","Pres-G","Pres-G","GfKGrop",115,2008-10-24,628,"Barack Obama","DEM",52,"John McCain","REP",40,NA,12,2008-11-04,55.15,42.65,12.49,0.49,-0.49,1,"","","GfK Group",11,-3.15,-2.65
"4177",16631,21541,739,"2008","2008_Pres-G_OH","OH","Pres-G","Pres-G","GfKGrop",115,2008-10-24,607,"Barack Obama","DEM",48,"John McCain","REP",41,NA,7,2008-11-04,51.38,46.8,4.58,2.42,2.42,1,"","","GfK Group",11,-3.38,-5.8
"4178",16653,21563,739,"2008","2008_Pres-G_OH","OH","Pres-G","Pres-G","QnnpcUn",267,2008-10-24,1425,"Barack Obama","DEM",51,"John McCain","REP",42,NA,9,2008-11-04,51.38,46.8,4.58,4.42,4.42,1,"","","Quinnipiac University",11,-0.380000000000003,-4.8
"4179",16684,21594,741,"2008","2008_Pres-G_OR","OR","Pres-G","Pres-G","DHMRsrc",76,2008-10-24,500,"Barack Obama","DEM",53,"John McCain","REP",34,NA,19,2008-11-04,56.75,40.4,16.35,2.65,2.65,1,"among registered voters","","DHM Research",11,-3.75,-6.4
"4180",16646,21556,742,"2008","2008_Pres-G_PA","PA","Pres-G","Pres-G","Frnk&MC",106,2008-10-24,600,"Barack Obama","DEM",53,"John McCain","REP",40,NA,13,2008-11-04,54.47,44.15,10.31,2.69,2.69,1,"sample size unavailable; estimated at 600 as a default","","Franklin & Marshall College",11,-1.47,-4.15
"4181",16636,21546,742,"2008","2008_Pres-G_PA","PA","Pres-G","Pres-G","GfKGrop",115,2008-10-24,607,"Barack Obama","DEM",52,"John McCain","REP",40,NA,12,2008-11-04,54.47,44.15,10.31,1.69,1.69,1,"","","GfK Group",11,-2.47,-4.15
"4182",16655,21565,742,"2008","2008_Pres-G_PA","PA","Pres-G","Pres-G","QnnpcUn",267,2008-10-24,1364,"Barack Obama","DEM",53,"John McCain","REP",41,NA,12,2008-11-04,54.47,44.15,10.31,1.69,1.69,1,"","","Quinnipiac University",11,-1.47,-3.15
"4183",16680,21590,748,"2008","2008_Pres-G_UT","UT","Pres-G","Pres-G","Ms-DP&S",197,2008-10-24,625,"Barack Obama","DEM",32,"John McCain","REP",55,NA,-23,2008-11-04,34.17,62.15,-27.98,4.98,4.98,1,"","","Mason-Dixon Polling & Strategy",11,-2.17,-7.15
"4184",16686,21596,749,"2008","2008_Pres-G_VA","VA","Pres-G","Pres-G","ABCN-WP",3,2008-10-24,784,"Barack Obama","DEM",52,"John McCain","REP",44,NA,8,2008-11-04,52.63,46.33,6.3,1.7,1.7,1,"","","ABC News-The Washington Post",11,-0.630000000000003,-2.33
"4185",16630,21540,749,"2008","2008_Pres-G_VA","VA","Pres-G","Pres-G","GfKGrop",115,2008-10-24,601,"Barack Obama","DEM",49,"John McCain","REP",42,NA,7,2008-11-04,52.63,46.33,6.3,0.7,0.7,1,"","","GfK Group",11,-3.63,-4.33
"4203",15236,20076,38,"2008","2008_Pres-G_US","US","Pres-G","Pres-G","Ipsos",154,2008-10-25,831,"Barack Obama","DEM",48,"John McCain","REP",42,NA,6,2008-11-04,52.86,45.6,7.26,1.26,-1.26,1,"","","Ipsos",10,-4.86,-3.6
"4204",15379,20219,38,"2008","2008_Pres-G_US","US","Pres-G","Pres-G","PwRsrcC",253,2008-10-25,1198,"Barack Obama","DEM",53,"John McCain","REP",38,NA,15,2008-11-04,52.86,45.6,7.26,7.74,7.74,1,"","","Pew Research Center",10,0.140000000000001,-7.6
"4205",15696,20536,38,"2008","2008_Pres-G_US","US","Pres-G","Pres-G","YouGov",391,2008-10-25,31148,"Barack Obama","DEM",51,"John McCain","REP",45,NA,6,2008-11-04,52.86,45.6,7.26,1.26,-1.26,1,"among registered voters","","YouGov",10,-1.86,-0.600000000000001
"4206",16449,21346,704,"2008","2008_Pres-G_AK","AK","Pres-G","Pres-G","YouGov",391,2008-10-25,352,"Barack Obama","DEM",38,"John McCain","REP",55,NA,-17,2008-11-04,37.89,59.42,-21.54,4.54,4.54,1,"among registered voters","","YouGov",10,0.109999999999999,-4.42
"4207",16473,21370,705,"2008","2008_Pres-G_AL","AL","Pres-G","Pres-G","YouGov",391,2008-10-25,452,"Barack Obama","DEM",39,"John McCain","REP",57,NA,-18,2008-11-04,38.74,60.32,-21.58,3.58,3.58,1,"among registered voters","","YouGov",10,0.259999999999998,-3.32
"4208",16451,21348,706,"2008","2008_Pres-G_AR","AR","Pres-G","Pres-G","YouGov",391,2008-10-25,491,"Barack Obama","DEM",41,"John McCain","REP",53,NA,-12,2008-11-04,38.86,58.72,-19.85,7.85,7.85,1,"among registered voters","","YouGov",10,2.14,-5.72
"4209",16638,21548,707,"2008","2008_Pres-G_AZ","AZ","Pres-G","Pres-G","ArznStU",15,2008-10-25,1019,"Barack Obama","DEM",44,"John McCain","REP",46,NA,-2,2008-11-04,44.91,53.39,-8.48,6.48,6.48,1,"among registered voters","","Arizona State University",10,-0.909999999999997,-7.39
"4210",16469,21366,707,"2008","2008_Pres-G_AZ","AZ","Pres-G","Pres-G","YouGov",391,2008-10-25,682,"Barack Obama","DEM",46,"John McCain","REP",50,NA,-4,2008-11-04,44.91,53.39,-8.48,4.48,4.48,1,"among registered voters","","YouGov",10,1.09,-3.39
"4211",16685,21595,708,"2008","2008_Pres-G_CA","CA","Pres-G","Pres-G","RRp-POR",277,2008-10-25,500,"Barack Obama","DEM",61,"John McCain","REP",34,NA,27,2008-11-04,60.92,36.9,24.02,2.98,2.98,1,"","","Rasmussen Reports-Pulse Opinion Research",10,0.0799999999999983,-2.9
"4212",16481,21378,708,"2008","2008_Pres-G_CA","CA","Pres-G","Pres-G","YouGov",391,2008-10-25,999,"Barack Obama","DEM",55,"John McCain","REP",40,NA,15,2008-11-04,60.92,36.9,24.02,9.02,-9.02,1,"among registered voters","","YouGov",10,-5.92,3.1
"4213",16613,21519,709,"2008","2008_Pres-G_CO","CO","Pres-G","Pres-G","NtnlJrn",224,2008-10-25,409,"Barack Obama","DEM",48,"John McCain","REP",44,NA,4,2008-11-04,53.66,44.71,8.95,4.95,-4.95,1,"among registered voters","","National Journal",10,-5.66,-0.710000000000001
"4214",16474,21371,709,"2008","2008_Pres-G_CO","CO","Pres-G","Pres-G","YouGov",391,2008-10-25,685,"Barack Obama","DEM",55,"John McCain","REP",40,NA,15,2008-11-04,53.66,44.71,8.95,6.05,6.05,1,"among registered voters","","YouGov",10,1.34,-4.71
"4215",16461,21358,710,"2008","2008_Pres-G_CT","CT","Pres-G","Pres-G","YouGov",391,2008-10-25,704,"Barack Obama","DEM",58,"John McCain","REP",37,NA,21,2008-11-04,60.59,38.22,22.37,1.37,-1.37,1,"among registered voters","","YouGov",10,-2.59,-1.22
"4216",16466,21363,712,"2008","2008_Pres-G_DE","DE","Pres-G","Pres-G","YouGov",391,2008-10-25,346,"Barack Obama","DEM",59,"John McCain","REP",37,NA,22,2008-11-04,61.91,36.93,24.98,2.98,-2.98,1,"among registered voters","","YouGov",10,-2.91,0.0700000000000003
"4217",16612,21518,713,"2008","2008_Pres-G_FL","FL","Pres-G","Pres-G","NtnlJrn",224,2008-10-25,408,"Barack Obama","DEM",45,"John McCain","REP",44,NA,1,2008-11-04,50.91,48.1,2.81,1.81,-1.81,1,"among registered voters","","National Journal",10,-5.91,-4.1
"4218",16671,21581,713,"2008","2008_Pres-G_FL","FL","Pres-G","Pres-G","SfflkUn",323,2008-10-25,600,"Barack Obama","DEM",49,"John McCain","REP",44,NA,5,2008-11-04,50.91,48.1,2.81,2.19,2.19,1,"","","Suffolk University",10,-1.91,-4.1
"4219",16487,21384,713,"2008","2008_Pres-G_FL","FL","Pres-G","Pres-G","YouGov",391,2008-10-25,1001,"Barack Obama","DEM",49,"John McCain","REP",47,NA,2,2008-11-04,50.91,48.1,2.81,0.81,-0.81,1,"among registered voters","","YouGov",10,-1.91,-1.1
"4220",16661,21571,713,"2008","2008_Pres-G_FL","FL","Pres-G","Pres-G","ZIn-JZA",395,2008-10-25,600,"Barack Obama","DEM",47,"John McCain","REP",47,NA,0,2008-11-04,50.91,48.1,2.81,2.81,-2.81,0.5,"","","Zogby Interactive-JZ Analytics",10,-3.91,-1.1
"4221",16475,21372,714,"2008","2008_Pres-G_GA","GA","Pres-G","Pres-G","YouGov",391,2008-10-25,910,"Barack Obama","DEM",47,"John McCain","REP",50,NA,-3,2008-11-04,46.9,52.1,-5.2,2.2,2.2,1,"among registered voters","","YouGov",10,0.100000000000001,-2.1
"4222",16448,21345,715,"2008","2008_Pres-G_HI","HI","Pres-G","Pres-G","YouGov",391,2008-10-25,337,"Barack Obama","DEM",56,"John McCain","REP",34,NA,22,2008-11-04,71.85,26.58,45.26,23.26,-23.26,1,"among registered voters","","YouGov",10,-15.85,7.42
"4223",16452,21349,716,"2008","2008_Pres-G_IA","IA","Pres-G","Pres-G","YouGov",391,2008-10-25,795,"Barack Obama","DEM",52,"John McCain","REP",41,NA,11,2008-11-04,53.93,44.39,9.53,1.47,1.47,1,"among registered voters","","YouGov",10,-1.93,-3.39
"4224",16462,21359,717,"2008","2008_Pres-G_ID","ID","Pres-G","Pres-G","YouGov",391,2008-10-25,372,"Barack Obama","DEM",36,"John McCain","REP",59,NA,-23,2008-11-04,35.91,61.21,-25.3,2.3,2.3,1,"among registered voters","","YouGov",10,0.0900000000000034,-2.21
"4225",16488,21385,718,"2008","2008_Pres-G_IL","IL","Pres-G","Pres-G","YouGov",391,2008-10-25,783,"Barack Obama","DEM",58,"John McCain","REP",39,NA,19,2008-11-04,61.83,36.73,25.1,6.1,-6.1,1,"among registered voters","","YouGov",10,-3.83,2.27
"4226",16494,21391,719,"2008","2008_Pres-G_IN","IN","Pres-G","Pres-G","YouGov",391,2008-10-25,795,"Barack Obama","DEM",45,"John McCain","REP",53,NA,-8,2008-11-04,49.84,48.81,1.03,9.03,-9.03,0,"among registered voters","","YouGov",10,-4.84,4.19
"4227",16662,21572,719,"2008","2008_Pres-G_IN","IN","Pres-G","Pres-G","ZIn-JZA",395,2008-10-25,600,"Barack Obama","DEM",44,"John McCain","REP",50,NA,-6,2008-11-04,49.84,48.81,1.03,7.03,-7.03,0,"","","Zogby Interactive-JZ Analytics",10,-5.84,1.19
"4228",16453,21350,720,"2008","2008_Pres-G_KS","KS","Pres-G","Pres-G","YouGov",391,2008-10-25,499,"Barack Obama","DEM",41,"John McCain","REP",52,NA,-11,2008-11-04,41.55,56.48,-14.92,3.92,3.92,1,"among registered voters","","YouGov",10,-0.549999999999997,-4.48
"4229",16454,21351,721,"2008","2008_Pres-G_KY","KY","Pres-G","Pres-G","YouGov",391,2008-10-25,486,"Barack Obama","DEM",41,"John McCain","REP",53,NA,-12,2008-11-04,41.15,57.37,-16.22,4.22,4.22,1,"among registered voters","","YouGov",10,-0.149999999999999,-4.37
"4230",16679,21589,722,"2008","2008_Pres-G_LA","LA","Pres-G","Pres-G","ER-LUNO",85,2008-10-25,500,"Barack Obama","DEM",40,"John McCain","REP",43,NA,-3,2008-11-04,39.93,58.56,-18.63,15.63,15.63,1,"among registered voters","","Ed Renwick-Loyola University New Orleans",10,0.0700000000000003,-15.56
"4231",16467,21364,722,"2008","2008_Pres-G_LA","LA","Pres-G","Pres-G","YouGov",391,2008-10-25,436,"Barack Obama","DEM",45,"John McCain","REP",52,NA,-7,2008-11-04,39.93,58.56,-18.63,11.63,11.63,1,"among registered voters","","YouGov",10,5.07,-6.56
"4232",16476,21373,723,"2008","2008_Pres-G_MA","MA","Pres-G","Pres-G","YouGov",391,2008-10-25,705,"Barack Obama","DEM",57,"John McCain","REP",39,NA,18,2008-11-04,61.8,35.99,25.81,7.81,-7.81,1,"among registered voters","","YouGov",10,-4.8,3.01
"4233",16482,21379,724,"2008","2008_Pres-G_MD","MD","Pres-G","Pres-G","YouGov",391,2008-10-25,600,"Barack Obama","DEM",60,"John McCain","REP",35,NA,25,2008-11-04,61.92,36.47,25.44,0.44,-0.44,1,"sample size unavailable; estimated at 600 as a default; among registered voters","","YouGov",10,-1.92,-1.47
"4234",16455,21352,725,"2008","2008_Pres-G_ME","ME","Pres-G","Pres-G","YouGov",391,2008-10-25,486,"Barack Obama","DEM",51,"John McCain","REP",42,NA,9,2008-11-04,57.71,40.38,17.32,8.32,-8.32,1,"among registered voters","","YouGov",10,-6.71,1.62
"4235",16489,21386,726,"2008","2008_Pres-G_MI","MI","Pres-G","Pres-G","YouGov",391,2008-10-25,973,"Barack Obama","DEM",55,"John McCain","REP",42,NA,13,2008-11-04,57.33,40.89,16.44,3.44,-3.44,1,"among registered voters","","YouGov",10,-2.33,1.11
"4236",16477,21374,727,"2008","2008_Pres-G_MN","MN","Pres-G","Pres-G","YouGov",391,2008-10-25,699,"Barack Obama","DEM",51,"John McCain","REP",45,NA,6,2008-11-04,54.06,43.82,10.24,4.24,-4.24,1,"among registered voters","","YouGov",10,-3.06,1.18
"4237",16490,21387,728,"2008","2008_Pres-G_MO","MO","Pres-G","Pres-G","YouGov",391,2008-10-25,684,"Barack Obama","DEM",47,"John McCain","REP",49,NA,-2,2008-11-04,49.23,49.36,-0.13,1.87,-1.87,1,"among registered voters","","YouGov",10,-2.23,-0.359999999999999
"4238",16663,21573,728,"2008","2008_Pres-G_MO","MO","Pres-G","Pres-G","ZIn-JZA",395,2008-10-25,600,"Barack Obama","DEM",48,"John McCain","REP",46,NA,2,2008-11-04,49.23,49.36,-0.13,2.13,2.13,0,"","","Zogby Interactive-JZ Analytics",10,-1.23,-3.36
"4239",16479,21376,729,"2008","2008_Pres-G_MS","MS","Pres-G","Pres-G","YouGov",391,2008-10-25,417,"Barack Obama","DEM",42,"John McCain","REP",55,NA,-13,2008-11-04,43,56.17,-13.17,0.17,0.17,1,"among registered voters","","YouGov",10,-1,-1.17
"4240",16491,21388,730,"2008","2008_Pres-G_MT","MT","Pres-G","Pres-G","YouGov",391,2008-10-25,368,"Barack Obama","DEM",44,"John McCain","REP",54,NA,-10,2008-11-04,47.11,49.49,-2.38,7.62,-7.62,1,"among registered voters","","YouGov",10,-3.11,4.51
"4241",16610,21516,731,"2008","2008_Pres-G_NC","NC","Pres-G","Pres-G","NtnlJrn",224,2008-10-25,402,"Barack Obama","DEM",47,"John McCain","REP",43,NA,4,2008-11-04,49.7,49.38,0.33,3.67,3.67,1,"among registered voters","","National Journal",10,-2.7,-6.38
"4242",16495,21392,731,"2008","2008_Pres-G_NC","NC","Pres-G","Pres-G","YouGov",391,2008-10-25,955,"Barack Obama","DEM",51,"John McCain","REP",47,NA,4,2008-11-04,49.7,49.38,0.33,3.67,3.67,1,"among registered voters","","YouGov",10,1.3,-2.38
"4243",16665,21575,731,"2008","2008_Pres-G_NC","NC","Pres-G","Pres-G","ZIn-JZA",395,2008-10-25,600,"Barack Obama","DEM",50,"John McCain","REP",46,NA,4,2008-11-04,49.7,49.38,0.33,3.67,3.67,1,"","","Zogby Interactive-JZ Analytics",10,0.299999999999997,-3.38
"4244",16450,21347,732,"2008","2008_Pres-G_ND","ND","Pres-G","Pres-G","YouGov",391,2008-10-25,271,"Barack Obama","DEM",43,"John McCain","REP",50,NA,-7,2008-11-04,44.5,53.15,-8.65,1.65,1.65,1,"among registered voters","","YouGov",10,-1.5,-3.15
"4245",16463,21360,733,"2008","2008_Pres-G_NE","NE","Pres-G","Pres-G","YouGov",391,2008-10-25,407,"Barack Obama","DEM",38,"John McCain","REP",57,NA,-19,2008-11-04,41.6,56.53,-14.93,4.07,-4.07,1,"among registered voters","","YouGov",10,-3.6,0.469999999999999
"4246",16464,21361,734,"2008","2008_Pres-G_NH","NH","Pres-G","Pres-G","YouGov",391,2008-10-25,516,"Barack Obama","DEM",54,"John McCain","REP",40,NA,14,2008-11-04,54.13,44.52,9.61,4.39,4.39,1,"among registered voters","","YouGov",10,-0.130000000000003,-4.52
"4247",16669,21579,735,"2008","2008_Pres-G_NJ","NJ","Pres-G","Pres-G","StrVLLC",320,2008-10-25,800,"Barack Obama","DEM",53,"John McCain","REP",38,NA,15,2008-11-04,57.14,41.61,15.53,0.53,-0.53,1,"","","Strategic Vision LLC",10,-4.14,-3.61
"4248",16468,21365,735,"2008","2008_Pres-G_NJ","NJ","Pres-G","Pres-G","YouGov",391,2008-10-25,777,"Barack Obama","DEM",55,"John McCain","REP",40,NA,15,2008-11-04,57.14,41.61,15.53,0.53,-0.53,1,"among registered voters","","YouGov",10,-2.14,-1.61
"4249",16465,21362,736,"2008","2008_Pres-G_NM","NM","Pres-G","Pres-G","YouGov",391,2008-10-25,457,"Barack Obama","DEM",53,"John McCain","REP",43,NA,10,2008-11-04,56.91,41.78,15.13,5.13,-5.13,1,"among registered voters","","YouGov",10,-3.91,1.22
"4250",16623,21529,737,"2008","2008_Pres-G_NV","NV","Pres-G","Pres-G","SfflkUn",323,2008-10-25,450,"Barack Obama","DEM",50,"John McCain","REP",40,NA,10,2008-11-04,55.15,42.65,12.49,2.49,-2.49,1,"","","Suffolk University",10,-5.15,-2.65
"4251",16497,21394,737,"2008","2008_Pres-G_NV","NV","Pres-G","Pres-G","YouGov",391,2008-10-25,494,"Barack Obama","DEM",51,"John McCain","REP",46,NA,5,2008-11-04,55.15,42.65,12.49,7.49,-7.49,1,"among registered voters","","YouGov",10,-4.15,3.35
"4252",16660,21570,737,"2008","2008_Pres-G_NV","NV","Pres-G","Pres-G","ZIn-JZA",395,2008-10-25,600,"Barack Obama","DEM",48,"John McCain","REP",44,NA,4,2008-11-04,55.15,42.65,12.49,8.49,-8.49,1,"","","Zogby Interactive-JZ Analytics",10,-7.15,1.35
"4253",16484,21381,738,"2008","2008_Pres-G_NY","NY","Pres-G","Pres-G","YouGov",391,2008-10-25,988,"Barack Obama","DEM",58,"John McCain","REP",38,NA,20,2008-11-04,62.88,36.03,26.86,6.86,-6.86,1,"among registered voters","","YouGov",10,-4.88,1.97
"4254",16649,21559,739,"2008","2008_Pres-G_OH","OH","Pres-G","Pres-G","MrstCll",183,2008-10-25,661,"Barack Obama","DEM",48,"John McCain","REP",45,NA,3,2008-11-04,51.38,46.8,4.58,1.58,-1.58,1,"","","Marist College",10,-3.38,-1.8
"4255",16611,21517,739,"2008","2008_Pres-G_OH","OH","Pres-G","Pres-G","NtnlJrn",224,2008-10-25,404,"Barack Obama","DEM",48,"John McCain","REP",41,NA,7,2008-11-04,51.38,46.8,4.58,2.42,2.42,1,"among registered voters","","National Journal",10,-3.38,-5.8
"4256",16470,21367,739,"2008","2008_Pres-G_OH","OH","Pres-G","Pres-G","YouGov",391,2008-10-25,990,"Barack Obama","DEM",51,"John McCain","REP",45,NA,6,2008-11-04,51.38,46.8,4.58,1.42,1.42,1,"among registered voters","","YouGov",10,-0.380000000000003,-1.8
"4257",16664,21574,739,"2008","2008_Pres-G_OH","OH","Pres-G","Pres-G","ZIn-JZA",395,2008-10-25,600,"Barack Obama","DEM",50,"John McCain","REP",45,NA,5,2008-11-04,51.38,46.8,4.58,0.42,0.42,1,"","","Zogby Interactive-JZ Analytics",10,-1.38,-1.8
"4258",16676,21586,740,"2008","2008_Pres-G_OK","OK","Pres-G","Pres-G","SnrPll.",308,2008-10-25,720,"Barack Obama","DEM",35,"John McCain","REP",62,NA,-27,2008-11-04,34.35,65.65,-31.29,4.29,4.29,1,"","","SoonerPoll.com",10,0.649999999999999,-3.65000000000001
"4259",16496,21393,740,"2008","2008_Pres-G_OK","OK","Pres-G","Pres-G","YouGov",391,2008-10-25,491,"Barack Obama","DEM",39,"John McCain","REP",58,NA,-19,2008-11-04,34.35,65.65,-31.29,12.29,12.29,1,"among registered voters","","YouGov",10,4.65,-7.65000000000001
"4260",16492,21389,741,"2008","2008_Pres-G_OR","OR","Pres-G","Pres-G","YouGov",391,2008-10-25,698,"Barack Obama","DEM",54,"John McCain","REP",43,NA,11,2008-11-04,56.75,40.4,16.35,5.35,-5.35,1,"among registered voters","","YouGov",10,-2.75,2.6
"4261",16483,21380,742,"2008","2008_Pres-G_PA","PA","Pres-G","Pres-G","YouGov",391,2008-10-25,1009,"Barack Obama","DEM",51,"John McCain","REP",44,NA,7,2008-11-04,54.47,44.15,10.31,3.31,-3.31,1,"among registered voters","","YouGov",10,-3.47,-0.149999999999999
"4262",16471,21368,743,"2008","2008_Pres-G_RI","RI","Pres-G","Pres-G","YouGov",391,2008-10-25,365,"Barack Obama","DEM",58,"John McCain","REP",37,NA,21,2008-11-04,62.86,35.06,27.81,6.81,-6.81,1,"among registered voters","","YouGov",10,-4.86,1.94
"4263",16458,21355,744,"2008","2008_Pres-G_SC","SC","Pres-G","Pres-G","YouGov",391,2008-10-25,728,"Barack Obama","DEM",44,"John McCain","REP",52,NA,-8,2008-11-04,44.9,53.87,-8.98,0.98,0.98,1,"among registered voters","","YouGov",10,-0.899999999999999,-1.87
"4264",16459,21356,745,"2008","2008_Pres-G_SD","SD","Pres-G","Pres-G","YouGov",391,2008-10-25,352,"Barack Obama","DEM",43,"John McCain","REP",52,NA,-9,2008-11-04,44.75,53.16,-8.41,0.59,-0.59,1,"among registered voters","","YouGov",10,-1.75,-1.16
"4265",16478,21375,746,"2008","2008_Pres-G_TN","TN","Pres-G","Pres-G","YouGov",391,2008-10-25,653,"Barack Obama","DEM",44,"John McCain","REP",53,NA,-9,2008-11-04,41.79,56.85,-15.06,6.06,6.06,1,"among registered voters","","YouGov",10,2.21,-3.85
"4266",16485,21382,747,"2008","2008_Pres-G_TX","TX","Pres-G","Pres-G","YouGov",391,2008-10-25,972,"Barack Obama","DEM",43,"John McCain","REP",54,NA,-11,2008-11-04,43.63,55.38,-11.75,0.75,0.75,1,"among registered voters","","YouGov",10,-0.630000000000003,-1.38
"4267",16472,21369,748,"2008","2008_Pres-G_UT","UT","Pres-G","Pres-G","YouGov",391,2008-10-25,395,"Barack Obama","DEM",34,"John McCain","REP",61,NA,-27,2008-11-04,34.17,62.15,-27.98,0.98,0.98,1,"among registered voters","","YouGov",10,-0.170000000000002,-1.15
"4268",16614,21520,749,"2008","2008_Pres-G_VA","VA","Pres-G","Pres-G","NtnlJrn",224,2008-10-25,404,"Barack Obama","DEM",48,"John McCain","REP",44,NA,4,2008-11-04,52.63,46.33,6.3,2.3,-2.3,1,"among registered voters","","National Journal",10,-4.63,-2.33
"4269",16493,21390,749,"2008","2008_Pres-G_VA","VA","Pres-G","Pres-G","YouGov",391,2008-10-25,772,"Barack Obama","DEM",52,"John McCain","REP",45,NA,7,2008-11-04,52.63,46.33,6.3,0.7,0.7,1,"among registered voters","","YouGov",10,-0.630000000000003,-1.33
"4270",16666,21576,749,"2008","2008_Pres-G_VA","VA","Pres-G","Pres-G","ZIn-JZA",395,2008-10-25,600,"Barack Obama","DEM",52,"John McCain","REP",45,NA,7,2008-11-04,52.63,46.33,6.3,0.7,0.7,1,"","","Zogby Interactive-JZ Analytics",10,-0.630000000000003,-1.33
"4271",16657,21567,750,"2008","2008_Pres-G_VT","VT","Pres-G","Pres-G","Rsr2000",281,2008-10-25,400,"Barack Obama","DEM",57,"John McCain","REP",36,NA,21,2008-11-04,67.46,30.45,37.01,16.01,-16.01,1,"","","Research 2000",10,-10.46,5.55
"4272",16456,21353,750,"2008","2008_Pres-G_VT","VT","Pres-G","Pres-G","YouGov",391,2008-10-25,275,"Barack Obama","DEM",62,"John McCain","REP",32,NA,30,2008-11-04,67.46,30.45,37.01,7.01,-7.01,1,"among registered voters","","YouGov",10,-5.45999999999999,1.55
"4273",16486,21383,751,"2008","2008_Pres-G_WA","WA","Pres-G","Pres-G","YouGov",391,2008-10-25,797,"Barack Obama","DEM",53,"John McCain","REP",43,NA,10,2008-11-04,57.34,40.26,17.08,7.08,-7.08,1,"among registered voters","","YouGov",10,-4.34,2.74
"4274",16670,21580,752,"2008","2008_Pres-G_WI","WI","Pres-G","Pres-G","StrVLLC",320,2008-10-25,800,"Barack Obama","DEM",50,"John McCain","REP",41,NA,9,2008-11-04,56.22,42.31,13.9,4.9,-4.9,1,"","","Strategic Vision LLC",10,-6.22,-1.31
